Date,Close,High,Low,Open,Volume
2023-11-02,3070.637451171875,3085.1218868690776,3055.193202126613,3055.193202126613,1245384
2023-11-03,3062.229736328125,3096.0422952066797,3056.1984407717223,3090.6506520884154,1402598
2023-11-06,3089.051025390625,3100.0629966023776,3069.631652773348,3084.253298038121,1099852
2023-11-07,3080.095703125,3110.8925036423684,3076.0291020236123,3086.99533768145,1191144
2023-11-08,3090.2392578125,3108.8817673622384,3079.273023228274,3081.009254460664,992899
2023-11-09,3059.076904296875,3099.3321699375433,3054.1421877854477,3098.0528650963947,2112352
2023-11-10,3046.283447265625,3059.077390143551,3036.1398121347497,3050.4415233226823,1338557
2023-11-13,3044.546875,3066.8905352612105,3040.388799408238,3066.8905352612105,1030990
2023-11-15,3111.02978515625,3118.9802615645867,3066.9363782941077,3091.6561463483945,2059802
2023-11-16,3196.52099609375,3225.3073673120084,3120.077054215627,3134.561714373673,3951984
2023-11-17,3200.724365234375,3220.8748683172735,3191.6773098626118,3196.5207753389523,2021292
2023-11-20,3216.397216796875,3229.4651366518156,3190.4893941274177,3190.4893941274177,1475621
2023-11-21,3207.806640625,3234.171387970376,3199.39923794906,3216.396992381275,1807236
2023-11-22,3226.037841796875,3228.3224741290987,3181.2135339255397,3198.485265113703,1798051
2023-11-23,3206.024169921875,3238.6944083811372,3198.484884123584,3225.900468844643,2729804
2023-11-24,3159.281005859375,3202.6432821116277,3155.5341196594813,3193.230552452981,1989733
2023-11-28,3171.20654296875,3181.350399374295,3137.25699707058,3159.2809411434473,1689195
2023-11-29,3211.05078125,3214.934656261117,3176.37010665481,3181.122097340804,1441634
2023-11-30,3187.153564453125,3213.7008135539186,3181.1220458782195,3197.982587796699,3266235
2023-12-01,3209.1318359375,3213.975301516175,3189.3927447706055,3198.4855376057844,1172141
2023-12-04,3209.862548828125,3242.1673378334053,3196.657419148335,3239.288567355795,1625213
2023-12-05,3227.363525390625,3233.212095675802,3201.0445128900183,3233.212095675802,1377656
2023-12-06,3293.617431640625,3301.613644771774,3221.468564387526,3228.276947197519,1896572
2023-12-07,3303.48681640625,3317.788748405097,3282.2854733793333,3294.4397617823906,1967653
2023-12-08,3314.2705078125,3330.9940617152665,3291.74412143969,3320.027826121142,1641155
2023-12-11,3329.074951171875,3338.304955567598,3303.5785421234236,3310.797891464415,1102503
2023-12-12,3355.759521484375,3379.7936756866497,3318.2000758331174,3325.4651621953826,2236866
2023-12-13,3283.97607421875,3335.563024872104,3256.0578240052896,3329.6687183950803,3850968
2023-12-14,3351.326904296875,3361.150822552023,3315.0927276038888,3317.285885226711,3290396
2023-12-15,3528.385986328125,3560.325100013102,3350.8243262846063,3350.8243262846063,8531230
2023-12-18,3526.7412109375,3590.5281905815186,3500.1937384877283,3525.736106571666,2521612
2023-12-19,3487.445556640625,3522.9945699903956,3463.5026541544753,3513.7645660221524,2004435
2023-12-20,3454.409912109375,3562.929950670811,3442.0728971992326,3497.543727025331,2586083
2023-12-21,3461.21826171875,3478.764194819794,3420.8717407298955,3432.6603552689257,1517562
2023-12-22,3494.573974609375,3514.6330039266295,3437.915086945729,3472.6415019653828,2413058
2023-12-26,3468.574951171875,3503.7125559440015,3463.640010889861,3490.781624669307,1285231
2023-12-27,3482.876220703125,3489.2731911736523,3443.3978189924524,3471.727259647645,1293976
2023-12-28,3472.5498046875,3507.3676920200533,3465.4219300223085,3494.5737504650037,1682889
2023-12-29,3466.610107421875,3493.294795252036,3441.02222175028,3465.330802381758,1574996
2024-01-01,3482.78515625,3501.8845941510544,3447.967268719188,3463.5027692673525,825907
2024-01-02,3457.28857421875,3482.785206409597,3442.7126637044803,3482.785206409597,1344068
2024-01-03,3373.717041015625,3446.9167605117736,3369.4219762467496,3442.484483918429,1803075
2024-01-04,3350.916015625,3398.6190946223346,3336.477094505551,3382.8551313574153,3598144
2024-01-05,3415.890869140625,3424.8924099852666,3358.2726188503784,3358.409607550091,1963127
2024-01-08,3361.425048828125,3417.581262942363,3356.033183042012,3415.8905458931986,1067805
2024-01-09,3372.026123046875,3429.096421850745,3365.4921632868704,3390.348920468523,1370944
2024-01-10,3393.181640625,3407.9860133570014,3370.2895802803837,3372.1172861265227,1292227
2024-01-11,3413.74365234375,3447.9674029085904,3387.6531043154373,3403.188605468219,1777909
2024-01-12,3548.30810546875,3568.824058571868,3492.3803522837784,3516.505979741258,6813450
2024-01-15,3567.4990234375,3623.4267767315314,3550.3185441619166,3618.85751219593,2801505
2024-01-16,3528.66015625,3563.1123650684103,3523.4055022107223,3563.1123650684103,1432672
2024-01-17,3549.953369140625,3573.1194082779125,3484.1102174250937,3490.0045245140536,3458696
2024-01-18,3566.40283203125,3572.068676049219,3529.3003107278364,3562.1990189583394,2239110
2024-01-19,3628.471435546875,3647.3359347309056,3602.705290319906,3630.2658185854475,2941975
2024-01-23,3550.43701171875,3620.051529496022,3536.17360896319,3588.8561772055014,2618854
2024-01-24,3535.299072265625,3573.8101208438484,3501.98717363284,3570.451409769425,2657709
2024-01-25,3506.312744140625,3552.967832360233,3477.2337152693226,3533.55110917134,2205154
2024-01-29,3497.75439453125,3515.2385654063073,3479.212061073679,3497.5703955598956,1646747
2024-01-30,3497.339599609375,3540.8199627037898,3484.8705828264347,3503.689023084978,1411621
2024-01-31,3511.511962890625,3528.1219717224376,3493.567680561833,3507.1409197592525,2459358
2024-02-01,3546.663818359375,3593.3649569612444,3501.481176697016,3515.2384129880293,2363107
2024-02-02,3649.86669921875,3666.522537605696,3563.089954213246,3565.896668660393,2826510
2024-02-05,3656.307861328125,3701.1225020871434,3646.001448771063,3665.233944757109,1691523
2024-02-06,3806.028076171875,3818.8190381100667,3671.6760212586514,3678.1175581380526,4474396
2024-02-07,3757.6240234375,3823.511826118587,3748.927994541734,3821.671387213115,2124267
2024-02-08,3804.279541015625,3826.272697294097,3760.0629489197368,3763.697771027623,2345173
2024-02-09,3803.9111328125,3850.8881536905233,3772.8995591447865,3806.533398655103,2100596
2024-02-12,3791.948486328125,3827.7449332471438,3778.006802130109,3800.5063475256047,1013716
2024-02-13,3818.450439453125,3837.3149373465553,3755.8755196115026,3796.3193423865514,1257415
2024-02-14,3772.991943359375,3786.6110118014235,3726.4287482560744,3779.3413678448446,1391283
2024-02-15,3775.8447265625,3815.505826442883,3757.2561134518432,3798.665989794075,1091582
2024-02-16,3798.94189453125,3817.024566750078,3772.9919748251077,3785.092771105926,1307556
2024-02-19,3776.396240234375,3798.9416158104596,3731.4897126948135,3794.1104639012988,772291
2024-02-20,3709.082275390625,3771.0591425249713,3690.0798344375635,3756.4277437698097,1193648
2024-02-21,3673.0556640625,3739.1735165389455,3663.0253626616636,3692.8403807798604,1885939
2024-02-22,3761.029052734375,3768.252640712782,3654.191483338692,3654.191483338692,2982052
2024-02-23,3728.821533203125,3800.5065425299695,3723.5761023123614,3800.5065425299695,2538072
2024-02-26,3681.843994140625,3726.8886902919344,3665.0039336444943,3714.0056182761105,1379284
2024-02-27,3776.94873046875,3794.985122078048,3679.957687485479,3679.957687485479,2960475
2024-02-28,3790.338134765625,3823.4197548467,3762.7773821335977,3768.850920451233,1939225
2024-02-29,3768.39111328125,3807.9605533454464,3740.2783615123485,3771.97987960793,3772719
2024-03-01,3767.70068359375,3809.708612609149,3760.752981650241,3779.5255936695676,2043265
2024-03-04,3755.139404296875,3789.371522353806,3750.722306075315,3777.500781504877,1749271
2024-03-05,3692.0126953125,3739.7719968440197,3662.4735599013775,3737.931557869195,2070859
2024-03-06,3740.047607421875,3747.133251594711,3642.6422978412556,3675.4021970769513,1744204
2024-03-07,3780.814208984375,3794.985500474008,3715.57050678028,3740.692545932794,2688905
2024-03-11,3793.466796875,3821.6714335783654,3762.7773878887397,3762.7773878887397,2304068
2024-03-12,3857.79052734375,3892.482985177985,3792.2707136347426,3793.467268682179,4039801
2024-03-13,3817.990478515625,3902.6506674824695,3802.2546361359555,3869.522767451965,2837260
2024-03-14,3871.915283203125,3887.9270110877537,3760.0165129714937,3822.0854919676153,2919608
2024-03-15,3882.6357421875,3900.8100755188275,3843.756472149597,3858.1119847979994,3373143
2024-03-18,3821.211669921875,3915.3041186273567,3789.326152475134,3878.9554465113024,1526904
2024-03-19,3659.989013671875,3734.250681402964,3650.142710085243,3728.0391998604628,8931209
2024-03-20,3654.099365234375,3697.441791681991,3644.2530619412323,3667.994768950826,1817913
2024-03-21,3655.98583984375,3688.6075746001366,3633.0264093675964,3671.721682393882,3829582
2024-03-22,3598.88623046875,3623.824267937054,3547.4460520308135,3586.095269718309,5852485
2024-03-26,3568.15087890625,3631.8300192271254,3562.583506361182,3565.8503303060525,3440925
